ID,Class
2270,smurf
2271,smurf
2272,normal
2273,normal
2274,normal
2275,normal
2276,neptune
2277,normal
2278,smurf
2279,normal
2280,normal
2281,normal
2282,neptune
2283,smurf
2284,normal
2285,neptune
2286,neptune
2287,smurf
2288,normal
2289,normal
2290,smurf
2291,normal
2292,smurf
2293,neptune
2294,normal
2295,smurf
2296,normal
2297,smurf
2298,normal
2299,normal
2300,normal
2301,neptune
2302,neptune
2303,normal
2304,smurf
2305,normal
2306,neptune
2307,smurf
2308,normal
2309,normal
2310,normal
2311,neptune
2312,normal
2313,smurf
2314,smurf
2315,normal
2316,neptune
2317,smurf
2318,neptune
2319,normal
2320,satan
2321,normal
2322,smurf
2323,smurf
2324,smurf
2325,normal
2326,normal
2327,neptune
2328,normal
2329,smurf
2330,smurf
2331,neptune
2332,smurf
2333,normal
2334,normal
2335,normal
2336,normal
2337,smurf
2338,smurf
2339,smurf
2340,neptune
2341,normal
2342,smurf
2343,normal
2344,neptune
2345,normal
2346,smurf
2347,smurf
2348,smurf
2349,neptune
2350,normal
2351,normal
2352,smurf
2353,normal
2354,smurf
2355,normal
2356,normal
2357,neptune
2358,normal
2359,smurf
2360,normal
2361,smurf
2362,neptune
2363,normal
2364,neptune
2365,normal
2366,smurf
2367,normal
2368,smurf
2369,neptune
2370,neptune
2371,smurf
2372,smurf
2373,smurf
2374,neptune
2375,normal
2376,smurf
2377,back
2378,normal
2379,smurf
2380,neptune
2381,normal
2382,smurf
2383,normal
2384,neptune
2385,neptune
2386,normal
2387,smurf
2388,neptune
2389,normal
2390,neptune
2391,smurf
2392,normal
2393,normal
2394,smurf
2395,neptune
2396,smurf
2397,normal
2398,smurf
2399,neptune
2400,smurf
2401,smurf
2402,neptune
2403,neptune
2404,neptune
2405,smurf
2406,smurf
2407,smurf
2408,normal
2409,normal
2410,normal
2411,normal
2412,normal
2413,normal
2414,smurf
2415,normal
2416,normal
2417,normal
2418,smurf
2419,normal
2420,normal
2421,smurf
2422,smurf
2423,smurf
2424,normal
2425,smurf
2426,neptune
2427,normal
2428,smurf
2429,smurf
2430,normal
2431,normal
2432,normal
2433,normal
2434,normal
2435,normal
2436,neptune
2437,neptune
2438,smurf
2439,smurf
2440,normal
2441,neptune
2442,normal
2443,normal
2444,smurf
2445,neptune
2446,normal
2447,smurf
2448,normal
2449,smurf
2450,smurf
2451,normal
2452,smurf
2453,smurf
2454,smurf
2455,smurf
2456,normal
2457,normal
2458,normal
2459,neptune
2460,neptune
2461,normal
2462,normal
2463,smurf
2464,normal
2465,neptune
2466,smurf
2467,normal
2468,smurf
2469,normal
2470,normal
2471,normal
2472,normal
2473,smurf
2474,normal
2475,neptune
2476,normal
2477,normal
2478,normal
2479,normal
2480,normal
2481,neptune
2482,smurf
2483,smurf
2484,smurf
2485,neptune
2486,normal
2487,neptune
2488,smurf
2489,smurf
2490,neptune
2491,normal
2492,normal
2493,smurf
2494,normal
2495,neptune
2496,smurf
2497,smurf
2498,neptune
2499,normal
2500,normal
2501,normal
2502,normal
2503,neptune
2504,smurf
2505,normal
2506,normal
2507,neptune
2508,smurf
2509,neptune
2510,smurf
2511,smurf
2512,smurf
2513,smurf
2514,neptune
2515,smurf
2516,neptune
2517,smurf
2518,smurf
2519,normal
2520,smurf
2521,normal
2522,normal
2523,neptune
2524,smurf
2525,normal
2526,smurf
2527,normal
2528,neptune
2529,normal
2530,normal
2531,normal
2532,smurf
2533,neptune
2534,normal
2535,normal
2536,normal
2537,normal
2538,neptune
2539,smurf
2540,neptune
2541,smurf
2542,normal
2543,normal
2544,smurf
2545,normal
2546,smurf
2547,smurf
2548,neptune
2549,smurf
2550,smurf
2551,normal
2552,neptune
2553,normal
2554,neptune
2555,smurf
2556,normal
2557,smurf
2558,neptune
2559,normal
2560,normal
2561,neptune
2562,smurf
2563,neptune
2564,smurf
2565,normal
2566,normal
2567,smurf
2568,smurf
2569,smurf
2570,smurf
2571,normal
2572,neptune
2573,normal
2574,smurf
2575,smurf
2576,smurf
2577,normal
2578,back
2579,normal
2580,normal
2581,smurf
2582,smurf
2583,smurf
2584,smurf
2585,smurf
2586,normal
2587,smurf
2588,normal
2589,smurf
2590,neptune
2591,smurf
2592,smurf
2593,normal
2594,smurf
2595,smurf
2596,smurf
2597,neptune
2598,neptune
2599,neptune
2600,normal
2601,neptune
2602,smurf
2603,normal
2604,normal
2605,normal
2606,neptune
2607,smurf
2608,smurf
2609,smurf
2610,smurf
2611,smurf
2612,smurf
2613,normal
2614,smurf
2615,smurf
2616,normal
2617,smurf
2618,normal
2619,normal
2620,smurf
2621,neptune
2622,normal
2623,neptune
2624,smurf
2625,normal
2626,smurf
2627,normal
2628,neptune
2629,neptune
2630,normal
2631,neptune
2632,normal
2633,normal
2634,neptune
2635,neptune
2636,normal
2637,normal
2638,neptune
2639,normal
2640,normal
2641,normal
2642,normal
2643,normal
2644,smurf
2645,normal
2646,neptune
2647,smurf
2648,smurf
2649,smurf
2650,neptune
2651,smurf
2652,smurf
2653,neptune
2654,smurf
2655,normal
2656,normal
2657,normal
2658,normal
2659,normal
2660,neptune
2661,smurf
2662,neptune
2663,smurf
2664,smurf
2665,normal
2666,smurf
2667,normal
2668,normal
2669,smurf
2670,smurf
2671,normal
2672,smurf
2673,normal
2674,smurf
2675,smurf
2676,normal
2677,normal
2678,normal
2679,neptune
2680,smurf
2681,normal
2682,ipsweep
2683,smurf
2684,neptune
2685,neptune
2686,normal
2687,normal
2688,smurf
2689,normal
2690,normal
2691,smurf
2692,smurf
2693,normal
2694,smurf
2695,smurf
2696,smurf
2697,neptune
2698,normal
2699,neptune
2700,normal
2701,smurf
2702,normal
2703,neptune
2704,smurf
2705,smurf
2706,normal
2707,normal
2708,smurf
2709,smurf
2710,normal
2711,smurf
2712,normal
2713,normal
2714,back
2715,normal
2716,neptune
2717,neptune
2718,smurf
2719,neptune
2720,smurf
2721,smurf
2722,smurf
2723,back
2724,smurf
2725,normal
2726,normal
2727,normal
2728,normal
2729,smurf
2730,normal
2731,neptune
2732,normal
2733,neptune
2734,neptune
2735,normal
2736,satan
2737,normal
2738,normal
2739,smurf
2740,smurf
2741,smurf
2742,smurf
2743,smurf
2744,normal
2745,normal
2746,smurf
2747,smurf
2748,neptune
2749,smurf
2750,normal
2751,normal
2752,normal
2753,smurf
2754,normal
2755,smurf
2756,neptune
2757,neptune
2758,smurf
2759,smurf
2760,normal
2761,neptune
2762,neptune
2763,smurf
2764,smurf
2765,smurf
2766,normal
2767,smurf
2768,normal
2769,smurf
2770,normal
2771,smurf
2772,normal
2773,normal
2774,smurf
2775,smurf
2776,smurf
2777,smurf
2778,normal
2779,neptune
2780,smurf
2781,normal
2782,smurf
2783,normal
2784,normal
2785,normal
2786,smurf
2787,normal
2788,smurf
2789,neptune
2790,back
2791,normal
2792,normal
2793,smurf
2794,normal
2795,smurf
2796,smurf
2797,normal
2798,neptune
2799,normal
2800,smurf
2801,neptune
2802,neptune
2803,smurf
2804,smurf
2805,normal
2806,smurf
2807,normal
2808,smurf
2809,smurf
2810,normal
2811,normal
2812,neptune
2813,neptune
2814,smurf
2815,smurf
2816,neptune
2817,neptune
2818,normal
2819,smurf
2820,back
2821,normal
2822,neptune
2823,smurf
2824,normal
2825,normal
2826,normal
2827,normal
2828,neptune
2829,normal
2830,smurf
2831,normal
2832,normal
2833,neptune
2834,smurf
2835,neptune
2836,normal
2837,normal
2838,satan
2839,normal
2840,smurf
2841,smurf
2842,smurf
2843,smurf
2844,smurf
2845,normal
2846,neptune
2847,normal
2848,normal
2849,portsweep
2850,normal
2851,normal
2852,normal
2853,smurf
2854,neptune
2855,smurf
2856,neptune
2857,neptune
2858,smurf
2859,normal
2860,neptune
2861,normal
2862,neptune
2863,satan
2864,normal
2865,neptune
2866,normal
2867,smurf
2868,smurf
2869,smurf
2870,smurf
2871,satan
2872,normal
2873,normal
2874,smurf
2875,normal
2876,smurf
2877,normal
2878,normal
2879,normal
2880,normal
2881,normal
2882,normal
2883,normal
2884,smurf
2885,neptune
2886,neptune
2887,normal
2888,neptune
2889,normal
2890,satan
2891,normal
2892,normal
2893,normal
2894,neptune
2895,smurf
2896,normal
2897,normal
2898,normal
2899,normal
2900,normal
2901,normal
2902,normal
2903,neptune
2904,neptune
2905,smurf
2906,normal
2907,smurf
2908,normal
2909,smurf
2910,neptune
2911,normal
2912,neptune
2913,normal
2914,neptune
2915,smurf
2916,neptune
2917,normal
2918,smurf
2919,smurf
2920,smurf
2921,smurf
2922,neptune
2923,neptune
2924,back
2925,normal
2926,smurf
2927,normal
2928,normal
2929,normal
2930,neptune
2931,neptune
2932,smurf
2933,smurf
2934,normal
2935,neptune
2936,smurf
2937,neptune
2938,normal
2939,smurf
2940,smurf
2941,smurf
2942,smurf
2943,normal
2944,normal
2945,satan
2946,satan
2947,normal
2948,normal
2949,normal
2950,smurf
2951,neptune
2952,neptune
2953,normal
2954,neptune
2955,smurf
2956,neptune
2957,normal
2958,smurf
2959,neptune
2960,normal
2961,smurf
2962,smurf
2963,normal
2964,normal
2965,smurf
2966,neptune
2967,normal
2968,smurf
2969,normal
2970,smurf
2971,portsweep
2972,normal
2973,neptune
2974,normal
2975,neptune
2976,neptune
2977,smurf
2978,normal
2979,satan
2980,neptune
2981,smurf
2982,smurf
2983,neptune
2984,neptune
2985,smurf
2986,normal
2987,smurf
2988,normal
2989,smurf
2990,normal
2991,normal
2992,neptune
2993,normal
2994,normal
2995,smurf
2996,smurf
2997,smurf
2998,normal
2999,smurf
3000,normal
3001,smurf
3002,smurf
3003,normal
3004,smurf
3005,normal
3006,neptune
3007,normal
3008,smurf
3009,normal
3010,smurf
3011,smurf
3012,smurf
3013,smurf
3014,smurf
3015,neptune
3016,neptune
3017,neptune
3018,smurf
3019,smurf
3020,normal
3021,normal
3022,neptune
3023,smurf
3024,smurf
3025,normal
3026,normal
3027,smurf
3028,normal
3029,normal
3030,smurf
3031,smurf
3032,normal
3033,smurf
3034,neptune
3035,smurf
3036,normal
3037,normal
3038,smurf
3039,neptune
3040,smurf
3041,normal
3042,neptune
3043,smurf
3044,smurf
3045,normal
3046,neptune
3047,neptune
3048,neptune
3049,smurf
3050,normal
3051,normal
3052,normal
3053,normal
3054,normal
3055,normal
3056,smurf
3057,smurf
3058,neptune
3059,normal
3060,neptune
3061,neptune
3062,normal
3063,normal
3064,normal
3065,neptune
3066,smurf
3067,normal
3068,normal
3069,normal
3070,normal
3071,smurf
3072,smurf
3073,smurf
3074,smurf
3075,neptune
3076,normal
3077,smurf
3078,normal
3079,normal
3080,normal
3081,normal
3082,smurf
3083,normal
3084,normal
3085,smurf
3086,normal
3087,normal
3088,normal
3089,normal
3090,normal
3091,satan
3092,neptune
3093,neptune
3094,smurf
3095,normal
3096,smurf
3097,smurf
3098,smurf
3099,normal
3100,normal
3101,neptune
3102,normal
3103,normal
3104,smurf
3105,smurf
3106,normal
3107,smurf
3108,normal
3109,smurf
3110,normal
3111,smurf
3112,neptune
3113,normal
3114,smurf
3115,normal
3116,normal
3117,smurf
3118,normal
3119,smurf
3120,normal
3121,normal
3122,neptune
3123,smurf
3124,normal
3125,satan
3126,normal
3127,normal
3128,neptune
3129,neptune
3130,smurf
3131,smurf
3132,normal
3133,normal
3134,neptune
3135,smurf
3136,smurf
3137,smurf
3138,normal
3139,normal
3140,smurf
3141,normal
3142,smurf
3143,normal
3144,smurf
3145,normal
3146,neptune
3147,normal
3148,neptune
3149,neptune
3150,normal
3151,normal
3152,smurf
3153,smurf
3154,normal
3155,normal
3156,normal
3157,smurf
3158,neptune
3159,satan
3160,smurf
3161,normal
3162,smurf
3163,smurf
3164,normal
3165,normal
3166,smurf
3167,smurf
3168,normal
3169,neptune
3170,smurf
3171,smurf
3172,smurf
3173,smurf
3174,neptune
3175,normal
3176,smurf
3177,normal
3178,normal
3179,normal
3180,smurf
3181,neptune
3182,neptune
3183,smurf
3184,smurf
3185,smurf
3186,normal
3187,smurf
3188,neptune
3189,normal
3190,smurf
3191,normal
3192,smurf
3193,neptune
3194,smurf
3195,satan
3196,smurf
3197,smurf
3198,neptune
3199,neptune
3200,neptune
3201,smurf
3202,smurf
3203,smurf
3204,normal
3205,neptune
3206,smurf
3207,smurf
3208,normal
3209,smurf
3210,normal
3211,smurf
3212,normal
3213,smurf
3214,smurf
3215,neptune
3216,back
3217,smurf
3218,smurf
3219,normal
3220,normal
3221,neptune
3222,neptune
3223,neptune
3224,smurf
3225,neptune
3226,neptune
3227,normal
3228,normal
3229,smurf
3230,smurf
3231,smurf
3232,smurf
3233,normal
3234,smurf
3235,smurf
3236,normal
3237,neptune
3238,neptune
3239,normal
3240,smurf
3241,smurf
3242,smurf
3243,normal
3244,normal
3245,smurf
3246,satan
3247,smurf
3248,neptune
3249,normal
3250,smurf
3251,neptune
3252,normal
3253,normal
3254,smurf
3255,normal
3256,satan
3257,smurf
3258,normal
3259,smurf
3260,normal
3261,smurf
3262,smurf
3263,normal
3264,normal
3265,smurf
3266,normal
3267,normal
3268,normal
3269,normal
3270,normal
3271,normal
3272,normal
3273,smurf
3274,smurf
3275,normal
3276,smurf
3277,normal
3278,normal
3279,normal
3280,neptune
3281,smurf
3282,normal
3283,smurf
3284,smurf
3285,neptune
3286,neptune
3287,smurf
3288,smurf
3289,normal
3290,normal
3291,smurf
3292,smurf
3293,neptune
3294,smurf
3295,neptune
3296,smurf
3297,normal
3298,smurf
3299,smurf
3300,smurf
3301,normal
3302,normal
3303,smurf
3304,neptune
3305,neptune
3306,smurf
3307,smurf
3308,normal
3309,smurf
3310,smurf
3311,normal
3312,smurf
3313,neptune
3314,smurf
3315,normal
3316,smurf
3317,normal
3318,neptune
3319,smurf
3320,normal
3321,normal
3322,smurf
3323,smurf
3324,neptune
3325,neptune
3326,smurf
3327,normal
3328,smurf
3329,neptune
3330,smurf
3331,smurf
3332,smurf
3333,neptune
3334,neptune
3335,smurf
3336,normal
3337,smurf
3338,smurf
3339,smurf
3340,normal
3341,normal
3342,smurf
3343,smurf
3344,smurf
3345,neptune
3346,normal
3347,normal
3348,neptune
3349,normal
3350,neptune
3351,smurf
3352,smurf
3353,smurf
3354,normal
3355,normal
3356,neptune
3357,smurf
3358,normal
3359,smurf
3360,smurf
3361,normal
3362,neptune
3363,normal
3364,normal
3365,smurf
3366,satan
3367,neptune
3368,smurf
3369,satan
3370,smurf
3371,normal
3372,normal
3373,back
3374,normal
3375,smurf
3376,neptune
3377,smurf
3378,normal
3379,normal
3380,smurf
3381,normal
3382,smurf
3383,normal
3384,neptune
3385,neptune
3386,smurf
3387,normal
3388,normal
3389,smurf
3390,normal
3391,neptune
3392,smurf
3393,smurf
3394,neptune
3395,smurf
3396,normal
3397,smurf
3398,smurf
3399,normal
3400,normal
3401,normal
3402,normal
3403,normal
3404,smurf
3405,smurf
3406,normal
3407,normal
3408,smurf
3409,normal
3410,neptune
3411,normal
3412,normal
3413,smurf
3414,neptune
3415,smurf
3416,smurf
3417,normal
3418,normal
3419,neptune
3420,normal
3421,normal
3422,smurf
3423,smurf
3424,normal
3425,smurf
3426,smurf
3427,normal
3428,normal
3429,normal
3430,neptune
3431,normal
3432,normal
3433,neptune
3434,smurf
3435,normal
3436,neptune
3437,smurf
3438,satan
3439,normal
3440,normal
3441,smurf
3442,neptune
3443,normal
3444,smurf
3445,normal
3446,normal
3447,normal
3448,normal
3449,neptune
3450,neptune
3451,smurf
3452,neptune
3453,normal
3454,normal
3455,neptune
3456,neptune
3457,neptune
3458,smurf
3459,smurf
3460,normal
3461,smurf
3462,normal
3463,neptune
3464,normal
3465,normal
3466,normal
3467,normal
3468,normal
3469,normal
3470,smurf
3471,smurf
3472,smurf
3473,neptune
3474,normal
3475,smurf
3476,smurf
3477,smurf
3478,smurf
3479,smurf
3480,neptune
3481,smurf
3482,smurf
3483,smurf
3484,neptune
3485,neptune
3486,smurf
3487,normal
3488,neptune
3489,neptune
3490,normal
3491,smurf
3492,smurf
3493,smurf
3494,smurf
3495,smurf
3496,smurf
3497,normal
3498,normal
3499,neptune
3500,smurf
3501,neptune
3502,neptune
3503,smurf
3504,smurf
3505,smurf
3506,smurf
3507,neptune
3508,normal
3509,normal
3510,neptune
3511,smurf
3512,smurf
3513,normal
3514,back
3515,smurf
3516,smurf
3517,smurf
3518,neptune
3519,normal
3520,smurf
3521,neptune
3522,smurf
3523,normal
3524,normal
3525,normal
3526,normal
3527,smurf
3528,smurf
3529,normal
3530,smurf
3531,smurf
3532,normal
3533,normal
3534,neptune
3535,normal
3536,smurf
3537,normal
3538,smurf
3539,smurf
3540,smurf
3541,smurf
3542,smurf
3543,normal
3544,normal
3545,normal
3546,neptune
3547,neptune
3548,normal
3549,normal
3550,normal
3551,smurf
3552,normal
3553,smurf
3554,normal
3555,normal
3556,normal
3557,smurf
3558,neptune
3559,normal
3560,normal
3561,normal
3562,smurf
3563,normal
3564,normal
3565,normal
3566,neptune
3567,normal
3568,smurf
3569,normal
3570,normal
3571,normal
3572,normal
3573,normal
3574,smurf
3575,normal
3576,smurf
3577,smurf
3578,smurf
3579,smurf
3580,normal
3581,smurf
3582,neptune
3583,normal
3584,normal
3585,normal
3586,normal
3587,smurf
3588,normal
3589,normal
3590,smurf
3591,smurf
3592,neptune
3593,smurf
3594,normal
3595,smurf
3596,smurf
3597,normal
3598,back
3599,smurf
3600,normal
3601,normal
3602,smurf
3603,normal
3604,normal
3605,normal
3606,smurf
3607,normal
3608,smurf
3609,smurf
3610,normal
3611,neptune
3612,neptune
3613,smurf
3614,normal
3615,smurf
3616,neptune
3617,neptune
3618,neptune
3619,smurf
3620,normal
3621,neptune
3622,smurf
3623,normal
3624,normal
3625,smurf
3626,normal
3627,normal
3628,smurf
3629,normal
3630,normal
3631,smurf
3632,normal
3633,smurf
3634,normal
3635,smurf
3636,neptune
3637,smurf
3638,smurf
3639,normal
3640,neptune
3641,neptune
3642,smurf
3643,neptune
3644,normal
3645,neptune
3646,smurf
3647,neptune
3648,normal
3649,smurf
3650,smurf
3651,smurf
3652,normal
3653,normal
3654,normal
3655,smurf
3656,normal
3657,smurf
3658,smurf
3659,neptune
3660,neptune
3661,smurf
3662,normal
3663,smurf
3664,smurf
3665,portsweep
3666,neptune
3667,smurf
3668,smurf
3669,smurf
3670,smurf
3671,smurf
3672,normal
3673,normal
3674,neptune
3675,smurf
3676,smurf
3677,neptune
3678,normal
3679,smurf
3680,smurf
3681,normal
3682,normal
3683,normal
3684,smurf
3685,neptune
3686,smurf
3687,smurf
3688,normal
3689,smurf
3690,smurf
3691,smurf
3692,normal
3693,normal
3694,smurf
3695,smurf
3696,normal
3697,normal
3698,smurf
3699,normal
3700,smurf
3701,smurf
3702,normal
3703,smurf
3704,smurf
3705,normal
3706,smurf
3707,normal
3708,smurf
3709,smurf
3710,neptune
3711,normal
3712,smurf
3713,normal
3714,smurf
3715,smurf
3716,normal
3717,normal
3718,smurf
3719,normal
3720,smurf
3721,smurf
3722,normal
3723,neptune
3724,smurf
3725,normal
3726,smurf
3727,smurf
3728,smurf
3729,smurf
3730,normal
3731,normal
3732,smurf
3733,normal
3734,smurf
3735,neptune
3736,normal
3737,smurf
3738,smurf
3739,smurf
3740,normal
3741,smurf
3742,normal
3743,normal
3744,neptune
3745,smurf
3746,smurf
3747,normal
3748,normal
3749,smurf
3750,neptune
3751,normal
3752,neptune
3753,smurf
3754,smurf
3755,portsweep
3756,ipsweep
3757,normal
3758,normal
3759,normal
3760,normal
3761,normal
3762,neptune
3763,smurf
3764,normal
3765,normal
3766,smurf
3767,neptune
3768,normal
3769,normal
3770,smurf
3771,neptune
3772,smurf
3773,smurf
3774,normal
3775,neptune
3776,smurf
3777,neptune
3778,smurf
3779,neptune
3780,neptune
3781,smurf
3782,normal
3783,smurf
3784,smurf
3785,normal
3786,neptune
3787,normal
3788,normal
3789,neptune
3790,smurf
3791,smurf
3792,neptune
3793,normal
3794,normal
3795,normal
3796,smurf
3797,normal
3798,normal
3799,normal
3800,normal
3801,smurf
3802,smurf
3803,satan
3804,normal
3805,neptune
3806,satan
3807,normal
3808,neptune
3809,normal
3810,neptune
3811,neptune
3812,neptune
3813,normal
3814,normal
3815,normal
3816,normal
3817,normal
3818,normal
3819,smurf
3820,normal
3821,smurf
3822,neptune
3823,smurf
3824,neptune
3825,neptune
3826,normal
3827,normal
3828,smurf
3829,normal
3830,smurf
3831,smurf
3832,smurf
3833,neptune
3834,smurf
3835,normal
3836,normal
3837,normal
3838,neptune
3839,smurf
3840,smurf
3841,normal
3842,normal
3843,neptune
3844,neptune
3845,smurf
3846,normal
3847,neptune
3848,normal
3849,normal
3850,neptune
3851,smurf
3852,smurf
3853,normal
3854,neptune
3855,normal
3856,neptune
3857,normal
3858,smurf
3859,normal
3860,smurf
3861,normal
3862,normal
3863,normal
3864,neptune
3865,normal
3866,smurf
3867,neptune
3868,normal
3869,normal
3870,smurf
3871,normal
3872,smurf
3873,normal
3874,smurf
3875,neptune
3876,neptune
3877,normal
3878,normal
3879,normal
3880,neptune
3881,smurf
3882,normal
3883,neptune
3884,neptune
3885,neptune
3886,neptune
3887,normal
3888,normal
3889,smurf
3890,normal
3891,normal
3892,normal
3893,normal
3894,neptune
3895,normal
3896,normal
3897,normal
3898,smurf
